contour_id,x,y
0,774.0,100.57502405935399
0,773.0,100.53337248496035
0,772.0,100.52924633819795
0,771.0,100.5536092065231
0,770.0,100.55817554045672
0,769.0,100.55399842547229
0,768.0,100.58830311533175
0,767.0,100.63555670341755
0,766.0,100.63555670341755
0,765.0,100.58832649205182
0,764.0,100.55477698807914
0,763.0,100.56832419399684
0,762.0,100.60689853917641
0,761.0,100.64693936471173
0,760.0,100.6381056599931
0,759.0,100.59413861159236
0,758.0,100.60807182419767
0,757.0,100.63374056405695
0,756.0,100.61167657331872
0,755.0,100.60174680420754
0,754.0,100.57540673198092
0,753.0,100.53789550054347
0,752.0,100.55055996391587
0,751.0,100.60213920169709
0,750.0,100.64292910561099
0,749.0,100.65456305461741
0,748.0,100.60009375682517
0,747.0,100.53376251790442
0,746.0,100.51087818062885
0,745.0,100.53337778982788
0,744.0,100.5947682873056
0,743.0,100.6257850270229
0,742.0,100.58458669870335
0,741.0,100.57486865807475
0,740.0,100.59920981424466
0,739.0,100.5808717359993
0,738.0,100.55418418019507
0,737.0,100.56792659679599
0,736.0,100.6020868453606
0,735.0,100.62424728434974
0,734.0,100.59615173536645
0,733.0,100.54299291563649
0,732.0,100.52763352056711
0,731.0,100.54252274072033
0,730.0,100.56579624728222
0,729.0,100.60653745090349
0,728.0,100.64416483622652
0,727.0,100.66549038768267
0,726.0,100.65372833060859
0,725.0,100.64588651754516
0,724.0,100.61970361928954
0,723.0,100.57431971035255
0,722.0,100.56275035361931
0,721.0,100.55359792159747
0,720.0,100.5244512919294
0,719.0,100.50944001995691
0,718.0,100.5247991189216
0,717.0,100.55759810455113
0,716.0,100.57632847155199
0,715.0,100.57476026891966
0,714.0,100.57614937378519
0,713.0,100.59025296671545
0,712.0,100.59363899836593
0,711.0,100.5918394121451
0,710.0,100.58409826269383
0,709.0,100.57555763577551
0,708.0,100.57813253288153
0,707.0,100.56060699892797
0,706.0,100.54195205720963
0,705.0,100.52531939270399
0,704.0,100.53065707954185
0,703.0,100.56391647364622
0,702.0,100.57936354003549
0,701.0,100.58237706463527
0,700.0,100.61292505298815
0,699.0,100.63014967895855
0,698.0,100.63027586629948
0,697.0,100.71711116791943
0,696.4008179251928,101.0
0,696.0,101.36601207470054
0,695.6785995245168,102.0
0,695.539147755087,103.0
0,695.5058635937174,104.0
0,695.500418630081,105.0
0,695.5000118778811,106.0
0,695.5000000373516,107.0
0,695.5000000373516,108.0
0,695.5000000373516,109.0
0,695.5000000373516,110.0
0,695.5000000373516,111.0
0,695.4999140130876,112.0
0,695.4970402355303,113.0
0,695.4609025159251,114.0
0,695.2751642954794,115.0
0,695.0,115.67437533675424
0,694.8592555032209,116.0
0,694.5896842532457,117.0
0,694.5124163891978,118.0
0,694.5008198223325,119.0
0,694.5000215147264,120.0
0,694.5000000373516,121.0
0,694.5000000373516,122.0
0,694.5000000373516,123.0
0,694.5000000373516,124.0
0,694.5000000373516,125.0
0,694.5000000373516,126.0
0,694.5000000373516,127.0
0,694.5000000373516,128.0
0,694.5000000373516,129.0
0,694.5000000373516,130.0
0,694.4998925712496,131.0
0,694.4963259619078,132.0
0,694.4518653741721,133.0
0,694.2266800341732,134.0
0,694.0,134.50741442430134
0,693.7793694403781,135.0
0,693.5687107610039,136.0
0,693.5363490898253,137.0
0,693.5197331576832,138.0
0,693.5043461973469,139.0
0,693.5003560598199,140.0
0,693.5000108320105,141.0
0,693.5000000373516,142.0
0,693.5000000373516,143.0
0,693.5000000373516,144.0
0,693.5000000373516,145.0
0,693.5000000373516,146.0
0,693.5000000373516,147.0
0,693.5000000373516,148.0
0,693.5000000373516,149.0
0,693.4999248085307,150.0
0,693.4973972784612,151.0
0,693.465397381444,152.0
0,693.2988674561186,153.0
0,693.0,153.7732615429497
0,692.9044211541737,154.0
0,692.6114747612386,155.0
0,692.52123372545,156.0
0,692.5208224726522,157.0
0,692.5325901325609,158.0
0,692.5196235758499,159.0
0,692.5043461973469,160.0
0,692.5003560598199,161.0
0,692.5000108320105,162.0
0,692.5000000373516,163.0
0,692.5000000373516,164.0
0,692.5000000373516,165.0
0,692.5000000373516,166.0
0,692.5000000373516,167.0
0,692.5000000373516,168.0
0,692.4999140130876,169.0
0,692.4970402355303,170.0
0,692.4609025159251,171.0
0,692.2751642954794,172.0
0,692.0,172.67437533675425
0,691.8592555032209,173.0
0,691.5896842532457,174.0
0,691.5124163891978,175.0
0,691.5008198223325,176.0
0,691.5000215147264,177.0
0,691.5000000373516,178.0
0,691.5000000373516,179.0
0,691.5000000373516,180.0
0,691.5000000373516,181.0
0,691.5000000373516,182.0
0,691.5000000373516,183.0
0,691.5000000373516,184.0
0,691.5000000373516,185.0
0,691.5000000373516,186.0
0,691.5000000373516,187.0
0,691.4999248085307,188.0
0,691.4973972784612,189.0
0,691.465397381444,190.0
0,691.2988674561186,191.0
0,691.0,191.7732323199082
0,690.9044058131988,192.0
0,690.6110788425866,193.0
0,690.516815632734,194.0
0,690.5011762430081,195.0
0,690.500032309613,196.0
0,690.5000000373516,197.0
0,690.5000000373516,198.0
0,690.5000000373516,199.0
0,690.5000000373516,200.0
0,690.5000215147264,201.0
0,690.5007123186285,202.0
0,690.5087108646526,203.0
0,690.5396281118961,204.0
0,690.566168831304,205.0
0,690.5396392131108,206.0
0,690.5089624682782,207.0
0,690.5013982044585,208.0
0,690.471818300229,209.0
0,690.2615059452106,210.0
0,690.0,210.5383204764487
0,689.7620397056854,211.0
0,689.201695683555,212.0
0,689.0,212.22202570867069
0,688.0,212.9228118350782
0,687.9061397210971,213.0
0,687.0,213.86197559578568
0,686.8718447410355,214.0
0,686.0,214.99050824924052
0,685.9923205028122,215.0
0,685.345005038437,216.0
0,685.0,216.55812223866715
0,684.7382723496395,217.0
0,684.271582432407,218.0
0,684.0,218.50111575723648
0,683.7300045436642,219.0
0,683.2903436425405,220.0
0,683.0,220.66530090115194
0,682.8512897675678,221.0
0,682.615103386855,222.0
0,682.338456870681,223.0
0,682.0,223.7235603638992
0,681.8661535519542,224.0
0,681.5421371471687,225.0
0,681.2383994089643,226.0
0,681.0,226.51042440858515
0,680.772323609421,227.0
0,680.5185224445902,228.0
0,680.3311741090771,229.0
0,680.0,229.96138729873604
0,679.9724947020824,230.0
0,679.155301579692,231.0
0,679.0,231.18069024871178
0,678.0,231.96400850714548
0,677.9563104466673,232.0
0,677.0,232.72323929489315
0,676.6519862880432,233.0
0,676.0,233.43651499281586
0,675.4262547063596,234.0
0,675.0,234.55795763111863
0,674.3869115711085,235.0
0,674.0,235.1732028246941
0,673.0,235.08552286191886
0,672.0,235.32452188496626
0,671.1924608158522,236.0
0,671.0,236.1604801253123
0,670.0634268110375,237.0
0,670.0,237.05107278081616
0,669.0,237.55651319257888
0,668.0,237.39095061126793
0,667.0,237.00763620296553
0,666.9806824999506,237.0
0,666.0,236.44965568832967
0,665.0,236.13190914639787
0,664.0,236.15484632810558
0,663.0,236.44388615863755
0,662.0,236.78217506900847
0,661.0,236.52609386120565
0,660.0,236.17446337463102
0,659.0,236.11370694723408
0,658.0,236.36091946300652
0,657.0,236.74470315023984
0,656.0,236.7635251935068
0,655.0,236.45521394490635
0,654.0,236.3104003185365
0,653.0,236.09954657274463
0,652.7926254473746,236.0
0,652.0,235.4496380103252
0,651.0230189932606,235.0
0,651.0,234.98589761629017
0,650.0,234.8900948201421
0,649.7809745407824,235.0
0,649.0,235.26056579099452
0,648.0,235.70305129797592
0,647.2110086843286,236.0
0,647.0,236.04425018097248
0,646.0,236.04731239423194
0,645.5854129797539,236.0
0,645.0,235.86839626940485
0,644.0,235.87594904582946
0,643.6194786010859,236.0
0,643.0,236.10893609911082
0,642.0,236.43925179514636
0,641.0,236.79221005844514
0,640.0,236.7541443063564
0,639.0,236.60461852056295
0,638.3534754131375,236.0
0,638.0,235.59930545120113
0,637.4075156928387,235.0
0,637.0,234.665203103013
0,636.1679887745119,234.0
0,636.0,233.81205774129634
0,635.4200800547007,233.0
0,635.0,232.56441611629577
0,634.0,232.16586921459304
0,633.0,232.34755753939666
0,632.0,232.1155600293203
0,631.9168697504243,232.0
0,631.0,231.10351142153863
0,630.9161744961787,231.0
0,630.0746979807487,230.0
0,630.0,229.89662590479884
0,629.6706201660859,229.0
0,629.4815349082089,228.0
0,629.2281792872552,227.0
0,629.0,226.50178429281016
0,628.7701988223544,226.0
0,628.4996499473981,225.0
0,628.2233508235264,224.0
0,628.0,223.5458552779546
0,627.7265824249387,223.0
0,627.4082509536854,222.0
0,627.1283807237206,221.0
0,627.0,220.72512694470302
0,626.6699840542302,220.0
0,626.2196177156617,219.0
0,626.0,218.5982343970492
0,625.6749159209152,218.0
0,625.1966074273157,217.0
0,625.0,216.64019886257265
0,624.6588987008851,216.0
0,624.1686998582871,215.0
0,624.0,214.7632719769364
0,623.3911397652103,214.0
0,623.0,213.59945817496168
0,622.2806549136561,213.0
0,622.0,212.79063039108078
0,621.0,212.13442927570466
0,620.8667246447095,212.0
0,620.2617644726113,211.0
0,620.0,210.4835396940353
0,619.7710922474578,210.0
0,619.547832371721,209.0
0,619.5036632794366,208.0
0,619.5001074287504,207.0
0,619.4999999626484,206.0
0,619.4999999626484,205.0
0,619.4999999626484,204.0
0,619.4999999626484,203.0
0,619.4999999626484,202.0
0,619.4999999626484,201.0
0,619.4999999626484,200.0
0,619.4999891679895,199.0
0,619.4996439401801,198.0
0,619.4956538026531,197.0
0,619.4803654568765,196.0
0,619.4669646717131,195.0
0,619.4721850116916,194.0
0,619.4266452685492,193.0
0,619.1837832894557,192.0
0,619.0,191.58430677694724
0,618.7490318229254,191.0
0,618.5436118554289,190.0
0,618.5033168200669,189.0
0,618.5000967077746,188.0
0,618.4999999626484,187.0
0,618.4999999626484,186.0
0,618.4999999626484,185.0
0,618.4999999626484,184.0
0,618.4999999626484,183.0
0,618.4999999626484,182.0
0,618.4999999626484,181.0
0,618.4999999626484,180.0
0,618.4999999626484,179.0
0,618.4999999626484,178.0
0,618.4999891679895,177.0
0,618.4995363618581,176.0
0,618.4919640898511,175.0
0,618.4312892389961,174.0
0,618.1842579653263,173.0
0,618.0,172.58361665241787
0,617.7490453325395,172.0
0,617.5436118554289,171.0
0,617.5033168200669,170.0
0,617.5000967077746,169.0
0,617.4999999626484,168.0
0,617.4999999626484,167.0
0,617.4999999626484,166.0
0,617.4999999626484,165.0
0,617.4999999626484,164.0
0,617.4999999626484,163.0
0,617.4999999626484,162.0
0,617.4999999626484,161.0
0,617.4999999626484,160.0
0,617.4999999626484,159.0
0,617.4999999626484,158.0
0,617.4998924218355,157.0
0,617.4963258870703,156.0
0,617.4518540291191,155.0
0,617.2262221503597,154.0
0,617.0,153.5000000936262
0,616.7737777745019,153.0
0,616.5481459289671,152.0
0,616.5036740380922,151.0
0,616.5001074287504,150.0
0,616.4999999626484,149.0
0,616.4999999626484,148.0
0,616.4999999626484,147.0
0,616.4999999626484,146.0
0,616.4999999626484,145.0
0,616.4999999626484,144.0
0,616.4999999626484,143.0
0,616.4999999626484,142.0
0,616.4999999626484,141.0
0,616.4999999626484,140.0
0,616.4999891679895,139.0
0,616.4995363618581,138.0
0,616.4919640898511,137.0
0,616.4312892389961,136.0
0,616.1842579653263,135.0
0,616.0,134.58361665241787
0,615.7490453325395,134.0
0,615.5436118554289,133.0
0,615.5033168200669,132.0
0,615.5000859504775,131.0
0,615.4996439401801,130.0
0,615.4956538026531,129.0
0,615.4803764241501,128.0
0,615.4674431782046,127.0
0,615.4803764241501,126.0
0,615.4956538026531,125.0
0,615.4996439401801,124.0
0,615.4999891679895,123.0
0,615.4999999626484,122.0
0,615.4999999626484,121.0
0,615.4999891679895,120.0
0,615.4995363618581,119.0
0,615.4919640898511,118.0
0,615.4312892389961,117.0
0,615.1842579653263,116.0
0,615.0,115.58361665241787
0,614.7490453325395,115.0
0,614.5436118554289,114.0
0,614.5033168200669,113.0
0,614.5000967077746,112.0
0,614.4999999626484,111.0
0,614.4999999626484,110.0
0,614.4999999626484,109.0
0,614.4999999626484,108.0
0,614.4999999626484,107.0
0,614.4999891679895,106.0
0,614.4996329922074,105.0
0,614.4951223371564,104.0
0,614.4699516804607,103.0
0,614.3633299491227,102.0
0,614.0,101.21643258155153
0,613.7909259134625,101.0
0,613.0,100.62058355667766
0,612.0,100.55279333468508
0,611.0,100.57156341176386
0,610.0,100.5604243296223
0,609.0,100.54628505745089
0,608.0,100.54367512313914
0,607.0,100.5618826264701
0,606.0,100.61594567629764
0,605.0,100.70205476457608
0,604.0,100.71715907579154
0,603.0,100.63617111701592
0,602.0,100.57400644714333
0,601.0,100.55763492742331
0,600.0,100.56732689314126
0,599.0,100.59319950250932
0,598.0,100.5883088371107
0,597.0,100.5949919092447
0,596.0,100.62820363599178
0,595.0,100.59514648073406
0,594.0,100.53513081222337
0,593.0,100.51531285616262
0,592.0,100.52443898916061
0,591.0,100.54975026438537
0,590.0,100.5734487207004
0,589.0,100.56485348681673
0,588.0,100.5632936350475
0,587.0,100.56948381099781
0,586.0,100.59602299800082
0,585.0,100.6273569260069
0,584.0,100.5851823206897
0,583.0,100.55098862061045
0,582.0,100.54382027308971
0,581.0,100.52618512373272
0,580.0,100.52423620124274
0,579.0,100.53331360354638
0,578.0,100.52461183276154
0,577.0,100.53098007558634
0,576.0,100.56778919371548
0,575.0,100.59058966642695
0,574.0,100.56778919371548
0,573.0,100.53100228043563
0,572.0,100.5253304586203
0,571.0,100.54195796545271
0,570.0,100.56080221774262
0,569.0,100.58051307233544
0,568.0,100.58590905492267
0,567.0,100.59657509542963
0,566.0,100.57424750064955
0,565.0,100.52889127348702
0,564.0,100.50944001995691
0,563.0,100.52038242362131
0,562.0,100.53742307831871
0,561.0,100.54416720522659
0,560.0,100.55815282129831
0,559.0,100.56275035361931
0,558.0,100.56966008202788
0,557.0,100.59734443112718
0,556.0,100.59970210777165
0,555.0,100.58283376795825
0,554.0,100.55818684036096
0,553.0,100.5259216244287
0,552.0,100.52302003035568
0,551.0,100.5906525423894
0,550.0,100.68238029241469
0,549.0,100.65765237233224
0,548.0,100.58491476997031
0,547.0,100.62547078886138
0,546.1311498333909,101.0
0,546.0,101.11990637968229
0,545.5889291963357,102.0
0,545.5078471390894,103.0
0,545.5003376652279,104.0
0,545.5000051171977,105.0
0,545.5000000373516,106.0
0,545.5000000373516,107.0
0,545.5000000373516,108.0
0,545.5000000373516,109.0
0,545.5000000373516,110.0
0,545.5000000373516,111.0
0,545.4999140130876,112.0
0,545.4970402355303,113.0
0,545.4609025159251,114.0
0,545.2751642954794,115.0
0,545.0,115.67437533675424
0,544.8592555032209,116.0
0,544.5896842532457,117.0
0,544.5124163891978,118.0
0,544.5008198223325,119.0
0,544.5000215147264,120.0
0,544.5000000373516,121.0
0,544.5000000373516,122.0
0,544.5000000373516,123.0
0,544.5000000373516,124.0
0,544.5000000373516,125.0
0,544.5000000373516,126.0
0,544.5000000373516,127.0
0,544.5000000373516,128.0
0,544.5000000373516,129.0
0,544.5000000373516,130.0
0,544.4998925712496,131.0
0,544.4963259619078,132.0
0,544.4518540710329,133.0
0,544.2262222254981,134.0
0,544.0,134.5000000936262
0,543.7737778496403,135.0
0,543.5481459708809,136.0
0,543.5036741129297,137.0
0,543.5001075781645,138.0
0,543.5000000373516,139.0
0,543.5000000373516,140.0
0,543.5000000373516,141.0
0,543.5000000373516,142.0
0,543.5000000373516,143.0
0,543.5000000373516,144.0
0,543.5000000373516,145.0
0,543.5000000373516,146.0
0,543.5000000373516,147.0
0,543.5000000373516,148.0
0,543.5000000373516,149.0
0,543.4999032922254,150.0
0,543.4966831799331,151.0
0,543.4563881445711,152.0
0,543.2509546674605,153.0
0,543.0,153.58361665241787
0,542.8157420346737,154.0
0,542.5687107610039,155.0
0,542.5080359101489,156.0
0,542.5004636381419,157.0
0,542.5000108320105,158.0
0,542.5000000373516,159.0
0,542.5000000373516,160.0
0,542.5000000373516,161.0
0,542.5000000373516,162.0
0,542.5000108320105,163.0
0,542.5003668582499,164.0
0,542.5047037373976,165.0
0,542.5240537442646,166.0
0,542.5528143975247,167.0
0,542.5528143975247,168.0
0,542.5239570911092,169.0
0,542.5013869603156,170.0
0,542.4567547293065,171.0
0,542.2509652969188,172.0
0,542.0,172.58362549891655
0,541.8157420346737,173.0
0,541.5687107610039,174.0
0,541.5080359101489,175.0
0,541.5004636381419,176.0
0,541.5000108320105,177.0
0,541.5000000373516,178.0
0,541.5000000373516,179.0
0,541.5000000373516,180.0
0,541.5000000373516,181.0
0,541.5000000373516,182.0
0,541.5000000373516,183.0
0,541.5000000373516,184.0
0,541.5000000373516,185.0
0,541.5000000373516,186.0
0,541.5000000373516,187.0
0,541.4998925712496,188.0
0,541.4963259619078,189.0
0,541.4518540710329,190.0
0,541.2262222254981,191.0
0,541.0,191.50001675964995
0,540.7737915980879,192.0
0,540.5485191036928,193.0
0,540.5080359101489,194.0
0,540.5197331576832,195.0
0,540.5325568217954,196.0
0,540.5196345431235,197.0
0,540.5047037373976,198.0
0,540.5047037373976,199.0
0,540.5196345431235,200.0
0,540.5325568217954,201.0
0,540.5196235758499,202.0
0,540.5043570009819,203.0
0,540.5007123186285,204.0
0,540.5043570009819,205.0
0,540.5196235758499,206.0
0,540.5324816138801,207.0
0,540.5170210273855,208.0
0,540.4696951619843,209.0
0,540.2970663154811,210.0
0,540.0,210.70395225625012
0,539.8563789534949,211.0
0,539.2281481769666,212.0
0,539.0,212.23439429799416
0,538.0,212.84844579252086
0,537.78700633563,213.0
0,537.0,213.61094192143116
0,536.6146422759552,214.0
0,536.0,214.76522844032237
0,535.8341729381727,215.0
0,535.3686288601177,216.0
0,535.0,216.75195071279475
0,534.869054176941,217.0
0,534.3591818315379,218.0
0,534.0,218.62698681237882
0,533.785817842928,219.0
0,533.324833576933,220.0
0,533.0,220.67941193354605
0,532.844942833776,221.0
0,532.5602151839348,222.0
0,532.2783329554608,223.0
0,532.0,223.60618018680614
0,531.8157485618459,224.0
0,531.5207651341551,225.0
0,531.2341118845221,226.0
0,531.0,226.50730658597783
0,530.7730174818254,227.0
0,530.5284635105756,228.0
0,530.3809653861265,229.0
0,530.0786435720919,230.0
0,530.0,230.1648472912481
0,529.1257095567472,231.0
0,529.0,231.1028366635833
0,528.0,231.5801916550069
0,527.2560191272963,232.0
0,527.0,232.1291502249848
0,526.0,232.72888430037384
0,525.6895878005589,233.0
0,525.0,233.77776466272422
0,524.8316662282087,234.0
0,524.1731506632802,235.0
0,524.0,235.1950379929999
0,523.0,235.91172262496733
0,522.5846989196694,236.0
0,522.0,236.06606844700744
0,521.0,236.1097303519393
0,520.0,236.14757865283727
0,519.0,236.1519426081977
0,518.0,236.40445900517304
0,517.1663656673534,237.0
0,517.0,237.09300053428495
0,516.0,237.41214852063084
0,515.0,237.31121928520506
0,514.0,237.00974649951894
0,513.9694296081123,237.0
0,513.0,236.54051849668855
0,512.0,236.27693177480225
0,511.0,236.12736970390392
0,510.0,236.0632043525991
0,509.0,236.0247311614184
0,508.0,236.18404312867895
0,507.0,236.39614808490273
0,506.0,236.36677742730686
0,505.0,236.16891044960687
0,504.0,236.16892460731813
0,503.0,236.65333569775564
0,502.5354998160517,237.0
0,502.0,237.28286105878306
0,501.0,237.6112620322168
0,500.0,237.42108489402992
0,499.0,237.10315240743324
0,498.5663734077786,237.0
0,498.0,236.76723149635376
0,497.0,236.38056551527862
0,496.22175513853017,236.0
0,496.0,235.83790305595116
0,495.0,235.38244653655414
0,494.0,235.28468410319144
0,493.0,235.28420483906137
0,492.0,235.3994950241669
0,491.0,235.5964467005076
0,490.0,235.8140421320724
0,489.4194015676439,236.0
0,489.0,236.0725659263012
0,488.0,236.16338361554426
0,487.0,236.01413989739768
0,486.9450691700788,236.0
0,486.0,235.5350929516473
0,485.5393268923313,235.0
0,485.1058270151792,234.0
0,485.0,233.83417960380808
0,484.57202665085623,233.0
0,484.0,232.40596226590608
0,483.3253989573525,232.0
0,483.0,231.82413460669034
0,482.0,231.460441710484
0,481.0,231.0646901866699
0,480.9232725046107,231.0
0,480.04169174880184,230.0
0,480.0,229.9428232179443
0,479.6602061732095,229.0
0,479.43951777979356,228.0
0,479.1423017959212,227.0
0,479.0,226.6777477365903
0,478.71692861161887,226.0
0,478.4703677437208,225.0
0,478.18706728690046,224.0
0,478.0,223.5832842499794
0,477.7454837557655,223.0
0,477.4954114087879,222.0
0,477.226886661112,221.0
0,477.0,220.5412167990935
0,476.7262370174113,220.0
0,476.2680781416759,219.0
0,476.0,218.5189434108688
0,475.70833365681244,218.0
0,475.2255318221717,217.0
0,475.0,216.58971567109046
0,474.68189686150305,216.0
0,474.1881474728563,215.0
0,474.0,214.7338586319192
0,473.390084025551,214.0
0,473.0,213.63936639060526
0,472.0221425105932,213.0
0,472.0,212.98525836424548
0,471.0,212.32510212676166
0,470.7003769591716,212.0
0,470.09129318555296,211.0
0,470.0,210.80458783394192
0,469.67986046506707,210.0
0,469.5301709913782,209.0
0,469.50224587764677,208.0
0,469.5000644708334,207.0
0,469.4999999626484,206.0
0,469.4999999626484,205.0
0,469.4999999626484,204.0
0,469.4999999626484,203.0
0,469.4999999626484,202.0
0,469.4999999626484,201.0
0,469.4999999626484,200.0
0,469.4999999626484,199.0
0,469.4999999626484,198.0
0,469.4999999626484,197.0
0,469.49998916798955,196.0
0,469.499536361858,195.0
0,469.49196408985114,194.0
0,469.4312892389961,193.0
0,469.18424998458147,192.0
0,469.0,191.58392075341447
0,468.7486945993812,191.0
0,468.5392675197346,190.0
