x,y
120.61899398661772,639.0
120.80672975511236,638.0
121.0,637.244653938471
121.09429587105447,637.0
121.32716217494588,636.0
121.44641221977946,635.0
121.46152579795157,634.0
121.4433297927604,633.0
121.4129346998953,632.0
121.4669983763963,631.0
121.64368035823132,630.0
121.75560527725055,629.0
121.77563705301351,628.0
121.90195768193158,627.0
122.0,626.3186887165178
122.0332784736129,626.0
122.0,625.7212373620087
121.88861569524929,625.0
121.62968747996676,624.0
121.46016835259961,623.0
121.45459365830838,622.0
121.55485505021082,621.0
121.55118459564092,620.0
121.50191638686178,619.0
121.53159044212407,618.0
121.48190946128037,617.0
121.36386395110206,616.0
121.31970006227813,615.0
121.349006008528,614.0
121.45738685498029,613.0
121.62397261986317,612.0
121.73106358818671,611.0
121.74330070203669,610.0
121.65156602092765,609.0
121.52246976723126,608.0
121.46896481741315,607.0
121.51672106389867,606.0
121.66014405954866,605.0
121.79822289357963,604.0
121.78721461385442,603.0
121.80723542929123,602.0
121.8250578929788,601.0
121.65248524607425,600.0
121.47938837786235,599.0
121.40926310689449,598.0
121.43853041765453,597.0
121.47425522627094,596.0
121.45507978395317,595.0
121.42770160085458,594.0
121.44060966833256,593.0
121.46624387387732,592.0
121.42796796352165,591.0
121.40931033492753,590.0
121.47738268832413,589.0
121.57498007077014,588.0
121.71551044214725,587.0
121.91633556012734,586.0
122.0,585.5508362657217
122.09189813098432,585.0
122.23713637621442,584.0
122.35062236002705,583.0
122.28505828280332,582.0
122.13261995362163,581.0
122.0265531033226,580.0
122.04833380797878,579.0
122.29907947170652,578.0
122.48608988456208,577.0
122.37804233163229,576.0
122.18670753121594,575.0
122.0,574.0825936432971
121.98042555043065,574.0
121.62056049613915,573.0
121.34533083953254,572.0
121.2005580695994,571.0
121.14663930211238,570.0
121.14497839437512,569.0
121.15471893275652,568.0
121.17538587277609,567.0
121.2160374843527,566.0
121.24193317412033,565.0
121.27235104779658,564.0
121.31223982966567,563.0
121.30682623654357,562.0
121.24199605643904,561.0
121.18076288103205,560.0
121.17910201537133,559.0
121.26150044827072,558.0
121.41419822302636,557.0
121.57926726829407,556.0
121.62145774712398,555.0
121.51142039076593,554.0
121.50379402579341,553.0
121.58978871046845,552.0
121.59537713295713,551.0
121.61821180894546,550.0
121.72728406521976,549.0
121.77731895696623,548.0
121.68358799585519,547.0
121.68603844118371,546.0
121.81663786842434,545.0
121.89037985900416,544.0
121.88072974719333,543.0
121.88645305765232,542.0
121.92472169401123,541.0
121.97619365046239,540.0
121.91770240955425,539.0
121.7432876718923,538.0
121.73768014956096,537.0
121.83994901034795,536.0
121.87336861187893,535.0
121.69756531373565,534.0
121.50639750346211,533.0
121.3988375867587,532.0
121.41373049479071,531.0
121.45055644673768,530.0
121.37838974653556,529.0
121.38088588535486,528.0
121.43846373699435,527.0
121.43084997987933,526.0
121.51873038121605,525.0
121.75611479616562,524.0
121.82615509768205,523.0
121.7345550719811,522.0
121.70030454243222,521.0
121.65398137562592,520.0
121.52999027704743,519.0
121.43027100102387,518.0
