x,y
338,538
339,538
340,539
341,539
342,538
343,538
344,537
345,537
346,537
347,537
348,537
349,538
350,538
351,538
352,537
353,536
354,535
355,535
356,534
357,534
358,534
359,534
360,533
361,532
362,531
363,530
364,528
365,527
366,526
367,525
368,525
369,525
370,525
371,524
372,523
373,522
374,521
375,520
376,519
377,519
378,519
379,518
380,518
381,517
382,516
383,515
384,513
385,509
386,507
387,506
388,506
389,505
390,504
391,500
392,497
393,494
394,492
395,490
396,488
397,486
398,484
399,483
400,481
401,478
402,475
403,470
404,468
405,457
406,454
407,451
408,449
409,445
410,428
411,415
412,215
413,211
414,209
415,208
416,207
417,208
418,208
419,208
420,209
421,209
422,209
423,208
424,208
425,208
426,208
427,207
428,206
429,206
430,205
431,204
432,204
433,204
434,203
435,203
436,203
437,202
438,201
439,201
440,201
441,201
442,201
443,201
444,202
445,203
446,205
447,206
448,207
449,207
450,207
451,208
452,208
453,208
454,208
455,207
456,207
457,206
458,205
459,205
460,205
461,206
462,206
463,207
464,207
465,207
466,207
467,208
468,208
469,207
470,207
471,207
472,206
473,206
474,206
475,206
476,206
477,206
478,205
479,205
480,205
481,204
482,202
483,199
484,198
485,197
486,196
487,197
488,198
489,200
490,201
491,203
492,204
493,206
494,208
495,210
496,211
497,213
498,214
499,215
500,216
501,216
502,217
503,217
504,217
505,217
506,216
507,215
508,214
509,213
510,211
511,210
512,207
513,205
514,204
515,204
516,204
517,204
518,204
519,204
520,205
521,205
522,205
523,205
524,205
525,205
526,205
527,205
528,204
529,203
530,201
531,200
532,199
533,199
534,199
535,201
536,203
537,205
538,206
539,207
540,208
541,209
542,209
543,209
544,209
545,208
546,206
547,205
548,205
549,204
550,204
551,204
552,204
553,204
554,205
555,206
556,207
557,207
558,207
559,207
560,206
561,206
562,207
563,207
564,208
565,210
566,210
567,211
568,211
569,211
570,210
571,210
572,209
573,209
574,207
575,206
576,205
577,204
578,204
579,205
580,205
581,206
582,206
583,206
584,206
585,206
586,207
587,210
588,217
589,435
590,438
591,443
592,446
593,453
594,454
595,456
596,460
597,470
598,478
599,481
600,483
601,486
602,487
603,488
604,490
605,492
606,497
607,499
608,501
609,503
610,503
611,504
612,504
613,505
614,506
615,508
616,510
617,512
618,513
619,515
620,517
621,519
622,520
623,522
624,522
625,523
626,523
627,523
628,524
629,524
630,525
631,526
632,527
633,527
634,528
635,528
636,528
637,529
638,529
639,529
640,529
641,530
642,531
643,531
644,531
645,532
646,532
647,533
648,534
649,535
650,535
651,536
652,536
653,536
654,535
655,535
656,534
657,534
658,535
659,535
660,536
661,536
662,536
663,536
664,536
665,535
666,535
667,535
668,536
669,536
670,537
671,537
672,537
673,538
674,538
675,538
676,539
677,539
678,540
679,540
680,540
681,540
682,541
683,541
684,541
685,541
686,541
687,540
688,539
689,539
690,539
691,540
692,541
693,543
694,544
695,544
696,544
697,545
698,545
699,545
700,545
701,546
702,546
703,545
704,543
705,542
706,541
707,541
708,541
709,541
710,541
711,541
712,541
713,541
714,540
715,540
716,540
717,540
718,540
719,541
720,541
721,541
722,541
723,540
724,540
725,539
726,539
727,539
728,539
729,539
730,539
731,540
732,540
733,540
734,540
735,540
736,541
737,542
738,543
739,544
740,545
741,545
742,544
743,543
744,543
745,542
746,542
747,542
748,541
749,541
750,541
751,541
752,541
753,541
754,542
755,542
756,543
757,543
758,542
759,541
760,540
761,539
762,537
763,537
764,537
765,538
766,538
767,538
768,539
769,539
770,539
771,539
772,539
773,538
774,538
775,538
776,538
777,539
778,539
779,540
780,541
781,541
782,542
783,541
784,541
785,541
786,541
787,541
788,541
789,542
790,542
791,541
792,541
793,540
794,540
795,539
796,539
797,539
798,540
799,540
800,541
801,542
802,543
803,543
804,544
805,543
806,543
807,541
808,539
809,536
810,535
811,535
812,535
813,536
814,536
815,537
816,537
817,538
818,539
819,540
820,540
821,540
822,539
823,538
824,538
825,538
826,539
827,539
828,539
829,538
830,538
831,538
832,539
833,539
834,539
835,539
836,539
837,538
838,538
839,538
840,537
841,537
842,537
843,537
844,537
845,537
846,538
847,538
848,538
849,538
850,538
851,537
852,536
853,536
854,535
855,535
856,535
857,535
858,535
859,534
860,533
861,532
862,532
863,531
864,530
865,529
866,528
867,528
868,527
869,526
870,525
871,523
872,523
873,522
874,522
875,522
876,522
877,522
878,522
879,522
880,521
881,520
882,517
883,515
884,514
885,513
886,512
887,512
888,511
889,511
890,510
891,509
892,508
893,506
894,503
895,499
896,494
897,490
898,487
899,480
900,478
901,474
902,468
903,464
904,460
905,457
906,451
907,448
908,444
909,435
910,432
911,424
912,222
913,211
914,210
915,209
916,209
917,208
918,206
919,205
920,204
921,204
922,204
923,204
924,204
925,205
926,205
927,205
928,206
929,207
930,208
931,209
932,209
933,209
934,209
935,208
936,207
937,206
938,206
939,206
940,206
941,206
942,207
943,207
944,208
945,207
946,206
947,206
948,206
949,206
950,205
951,205
952,205
953,205
954,205
955,206
956,207
957,208
958,208
959,208
960,208
961,208
962,209
963,209
964,209
965,209
966,208
967,208
968,208
969,207
970,205
971,204
972,203
973,203
974,203
975,202
976,203
977,203
978,204
979,207
980,209
981,209
982,210
983,210
984,210
985,209
986,207
987,207
988,206
989,207
990,213
991,219
992,227
993,237
994,246
995,256
996,263
997,267
998,272
999,273
