x,y
798,132
799,133
800,134
801,134
802,135
803,135
804,136
805,135
806,135
807,135
808,134
809,134
810,135
811,135
812,135
813,135
814,135
815,135
816,135
817,135
818,136
819,136
820,137
821,137
822,138
823,138
824,139
825,139
826,138
827,138
828,138
829,137
830,136
831,135
832,134
833,134
834,135
835,136
836,137
837,138
838,139
839,139
840,139
841,139
842,139
843,139
844,139
845,139
846,139
847,139
848,138
849,138
850,137
851,135
852,134
853,133
854,133
855,133
856,134
857,135
858,136
859,137
860,137
861,137
862,137
863,136
864,136
865,135
866,135
867,134
868,134
869,134
870,135
871,135
872,135
873,136
874,136
875,137
876,137
877,137
878,137
879,137
880,137
881,136
882,136
883,136
884,136
885,136
886,136
887,136
888,135
889,135
890,135
891,135
892,136
893,136
894,137
895,138
896,139
897,140
898,140
899,140
900,141
901,141
902,141
903,141
904,141
905,141
906,140
907,139
908,138
909,137
910,136
911,135
912,135
913,135
914,136
915,137
916,137
917,137
918,137
919,136
920,136
921,136
922,135
923,135
924,135
925,136
926,136
927,136
928,137
929,138
930,138
931,139
932,138
933,138
934,137
935,136
936,135
937,135
938,135
939,135
940,135
941,135
942,136
943,136
944,136
945,136
946,137
947,137
948,138
949,139
950,139
951,139
952,139
953,138
954,138
955,137
956,137
957,138
958,138
959,138
960,138
961,138
962,138
963,138
964,137
965,135
966,135
967,134
968,135
969,135
970,136
971,136
972,136
973,136
974,135
975,135
976,134
977,135
978,135
979,136
980,137
981,137
982,138
983,137
984,137
985,137
986,136
987,136
988,136
989,136
990,136
991,136
992,136
993,137
994,137
995,138
996,140
997,142
998,144
999,146
