x,y
435,353
436,353
437,353
438,353
439,353
440,354
441,354
442,355
443,355
444,355
445,355
446,354
447,354
448,353
449,353
450,354
451,354
452,354
453,354
454,354
455,354
456,353
457,353
458,353
459,352
460,352
461,352
462,352
463,352
464,352
465,352
466,351
467,351
468,352
469,352
470,353
471,353
472,353
473,353
474,353
475,352
476,352
477,352
478,352
479,352
480,352
481,352
482,352
483,352
484,351
485,351
486,350
487,350
488,350
489,351
490,351
491,351
492,351
493,351
494,350
495,350
496,349
497,348
498,346
499,344
500,341
501,339
502,337
503,335
504,333
505,330
506,328
507,326
508,318
509,312
510,310
511,305
512,298
513,197
514,192
515,184
516,179
517,167
518,164
519,161
520,157
521,150
522,139
523,135
524,127
525,122
526,114
527,111
528,110
529,110
530,109
531,108
532,108
533,107
534,107
535,108
536,108
537,108
538,107
539,107
540,107
541,106
542,106
543,106
544,105
545,104
546,104
547,103
548,104
549,104
550,105
551,105
552,106
553,106
554,106
555,106
556,106
557,106
558,107
559,108
560,108
561,109
562,108
563,108
564,106
565,105
566,104
567,103
568,104
569,104
570,105
571,106
572,108
573,109
574,109
575,109
576,109
577,109
578,109
579,108
580,108
581,107
582,107
583,106
584,106
585,106
586,106
587,106
588,106
589,106
590,106
591,105
592,105
593,104
594,104
595,103
596,104
597,104
598,104
599,105
600,105
601,106
602,106
603,107
604,107
605,107
606,108
607,108
608,109
609,109
610,109
611,110
612,110
613,110
614,110
615,110
616,109
617,108
618,108
619,107
620,106
621,106
622,106
623,106
624,105
625,104
626,103
627,103
628,103
629,103
630,103
631,104
632,104
633,104
634,105
635,105
636,105
637,105
638,105
639,105
640,106
641,106
642,107
643,108
644,109
645,109
646,109
647,109
648,108
649,108
650,108
651,108
652,109
653,109
654,109
655,109
656,109
657,109
658,107
659,106
660,104
661,104
662,104
663,104
664,104
665,104
666,104
667,105
668,105
669,106
670,107
671,108
672,108
673,108
674,108
675,108
676,107
677,106
678,106
679,106
680,106
681,107
682,106
683,106
684,105
685,104
686,104
687,104
688,105
689,105
690,105
691,106
692,106
693,106
694,106
695,106
696,106
697,107
698,107
699,107
700,108
701,108
702,108
703,107
704,107
705,106
706,106
707,105
708,105
709,105
710,105
711,105
712,105
713,105
714,104
715,104
716,104
717,104
718,104
719,103
720,102
721,101
722,101
723,101
724,102
725,103
726,104
727,105
728,105
729,106
730,106
731,106
732,105
733,104
734,104
735,104
736,104
737,105
738,105
739,106
740,106
741,107
742,107
743,108
744,109
745,109
746,109
747,109
748,108
749,108
750,107
751,107
752,106
753,106
754,106
755,105
756,105
757,103
758,102
759,100
760,99
761,99
762,99
763,99
764,100
765,102
766,103
767,105
768,106
769,107
770,107
771,108
772,108
773,108
774,108
775,108
776,107
777,106
778,106
779,105
780,105
781,105
782,105
783,105
784,104
785,104
786,103
787,103
788,103
789,103
790,103
791,104
792,105
793,105
794,106
795,107
796,107
797,107
798,106
799,106
