x,y
327,515
328,515
329,515
330,514
331,514
332,515
333,515
334,515
335,516
336,516
337,516
338,516
339,516
340,516
341,516
342,516
343,517
344,517
345,516
346,516
347,516
348,516
349,515
350,515
351,515
352,515
353,514
354,514
355,513
356,513
357,513
358,513
359,513
360,512
361,512
362,511
363,511
364,511
365,511
366,512
367,512
368,512
369,512
370,512
371,511
372,511
373,511
374,512
375,512
376,512
377,512
378,512
379,512
380,511
381,511
382,511
383,511
384,511
385,511
386,511
387,511
388,511
389,511
390,511
391,511
392,511
393,511
394,512
395,512
396,511
397,511
398,510
399,510
400,510
401,510
402,511
403,511
404,511
405,511
406,511
407,510
408,510
409,510
410,510
411,510
412,511
413,511
414,511
415,511
416,511
417,510
418,510
419,511
420,511
421,512
422,512
423,512
424,512
425,513
426,513
427,513
428,514
429,513
430,513
431,513
432,512
433,512
434,511
435,511
436,511
437,512
438,512
439,511
440,511
441,511
442,511
443,511
444,511
445,511
446,511
447,510
448,510
449,510
450,510
451,510
452,510
453,511
454,511
455,511
456,512
457,512
458,512
459,512
460,512
461,512
462,511
463,511
464,510
465,510
466,510
467,510
468,510
469,511
470,511
471,512
472,513
473,513
474,513
475,513
476,513
477,512
478,511
479,511
480,511
481,511
482,511
483,511
484,510
485,510
486,509
487,508
488,508
489,508
490,509
491,509
492,509
493,510
494,510
495,510
496,510
497,510
498,511
499,511
500,511
501,512
502,512
503,512
504,512
505,511
506,511
507,511
508,511
509,511
510,511
511,510
512,511
513,511
514,511
515,511
516,510
517,510
518,509
519,509
520,508
521,508
522,508
523,508
524,508
525,508
526,509
527,509
528,510
529,511
530,512
531,512
532,512
533,512
534,512
535,512
536,512
537,512
538,511
539,511
540,510
541,511
542,511
543,512
544,512
545,512
546,512
547,512
548,512
549,511
550,511
551,512
552,512
553,512
554,512
555,512
556,512
557,511
558,511
559,511
560,511
561,511
562,511
563,511
564,511
565,511
566,511
567,511
568,511
569,511
570,512
571,512
572,512
573,512
574,512
575,512
576,512
577,511
578,511
579,510
580,509
581,509
582,509
583,509
584,509
585,509
586,510
587,510
588,511
589,512
590,512
591,512
592,512
593,512
594,512
595,512
596,512
597,512
598,513
599,513
600,514
601,514
602,514
603,514
604,514
605,513
606,512
607,512
608,512
609,512
610,512
611,512
612,512
613,512
614,512
615,512
616,511
617,511
618,510
619,511
620,511
621,512
622,513
623,514
624,514
625,515
626,514
627,514
628,514
629,513
630,513
631,513
632,513
633,513
634,513
635,513
636,513
637,513
638,513
639,512
640,512
641,512
642,511
643,511
644,512
645,512
646,513
647,513
648,513
649,513
650,514
651,514
652,514
653,515
654,515
655,516
656,516
657,516
658,516
659,516
660,515
661,515
662,515
663,515
664,516
665,517
666,517
667,518
668,517
669,516
670,515
671,514
672,513
673,513
674,513
675,513
676,513
677,513
678,513
679,513
680,513
681,514
682,513
683,512
684,511
685,510
686,509
687,509
688,509
689,509
690,509
691,508
692,508
693,508
694,507
695,506
696,504
697,503
698,501
699,498
700,496
701,494
702,489
703,486
704,484
705,480
706,476
707,474
708,467
709,458
710,443
711,419
712,385
713,380
714,378
715,376
716,367
717,360
718,357
719,354
720,353
721,351
722,347
723,344
724,340
725,337
726,335
727,329
728,324
729,321
730,319
731,315
732,310
733,306
734,302
735,298
736,295
737,289
738,287
739,284
740,281
741,275
742,272
743,266
744,264
745,261
746,259
747,254
748,251
749,249
750,246
751,243
752,235
753,230
754,227
755,224
756,220
757,217
758,213
759,210
760,204
761,198
762,196
763,194
764,193
765,192
766,192
767,192
768,192
769,192
770,192
771,192
772,192
773,191
774,190
775,190
776,189
777,189
778,188
779,187
780,186
781,186
782,185
783,185
784,184
785,184
786,184
787,185
788,185
789,185
790,186
791,186
792,186
793,187
794,187
795,186
796,186
797,186
798,186
799,187
800,187
801,188
802,189
803,189
804,189
805,188
806,188
807,187
808,187
809,187
810,188
811,190
812,191
813,192
814,192
815,192
816,191
817,191
818,192
819,192
820,192
821,192
822,191
823,190
824,190
825,189
826,188
827,188
828,188
829,187
830,187
831,187
832,187
833,188
834,188
835,189
836,189
837,189
838,189
839,190
840,191
841,191
842,191
843,191
844,190
845,190
846,190
847,190
848,190
849,190
850,190
851,190
852,189
853,188
854,187
855,186
856,186
857,186
858,187
859,188
860,189
861,189
862,189
863,189
864,189
865,188
866,188
867,188
868,188
869,187
870,187
871,187
872,187
873,187
874,188
875,189
876,190
877,190
878,190
879,189
880,189
881,189
882,189
883,190
884,190
885,190
886,190
887,190
888,189
889,189
890,188
891,188
892,189
893,189
894,189
895,189
896,189
897,189
898,190
899,191
900,191
901,191
902,192
903,192
904,192
905,193
906,193
907,192
908,192
909,191
910,191
911,190
912,190
913,191
914,191
915,191
916,190
917,190
918,189
919,188
920,187
921,187
922,187
923,188
924,188
925,188
926,187
927,187
928,186
929,186
930,187
931,190
932,191
933,192
934,192
935,192
936,192
937,192
938,192
939,191
940,191
941,190
942,189
943,189
944,189
945,190
946,190
947,190
948,189
949,189
950,189
951,189
952,189
953,189
954,190
955,190
956,190
957,190
958,190
959,189
960,189
961,189
962,190
963,190
964,190
965,190
966,190
967,190
968,190
969,189
970,189
971,189
972,189
973,189
974,188
975,188
976,188
977,188
978,189
979,190
980,192
981,193
982,194
983,194
984,193
985,193
986,192
987,191
988,190
989,189
990,189
991,188
992,188
993,187
994,187
995,187
996,187
997,187
998,187
999,187
