x,y
595,602
596,603
597,604
598,604
599,604
600,604
601,604
602,603
603,603
604,603
605,603
606,603
607,603
608,603
609,604
610,605
611,606
612,607
613,607
614,607
615,607
616,606
617,605
618,605
619,604
620,604
621,604
622,604
623,604
624,605
625,605
626,606
627,606
628,607
629,607
630,607
631,606
632,605
633,603
634,602
635,601
636,601
637,601
638,601
639,602
640,602
641,603
642,603
643,604
644,605
645,606
646,606
647,606
648,606
649,606
650,606
651,606
652,606
653,607
654,607
655,607
656,608
657,608
658,608
659,608
660,607
661,607
662,607
663,606
664,606
665,607
666,607
667,607
668,606
669,606
670,604
671,602
672,601
673,600
674,600
675,601
676,601
677,602
678,603
679,603
680,603
681,602
682,602
683,601
684,601
685,601
686,600
687,599
688,598
689,598
690,598
691,597
692,596
693,595
694,594
695,593
696,592
697,591
698,590
699,588
700,586
701,581
702,576
703,569
704,568
705,566
706,563
707,560
708,558
709,553
710,549
711,545
712,541
713,536
714,527
715,525
716,516
717,494
718,484
719,452
720,388
721,383
722,379
723,376
724,371
725,363
726,361
727,359
728,356
729,354
730,352
731,345
732,339
733,336
734,332
735,328
736,325
737,320
738,318
739,316
740,309
741,307
742,305
743,302
744,296
745,291
746,287
747,284
748,279
749,277
750,276
751,274
752,270
753,260
754,257
755,255
756,251
757,249
758,247
759,241
760,234
761,231
762,229
763,227
764,226
765,225
766,225
767,224
768,222
769,220
770,219
771,218
772,218
773,218
774,218
775,218
776,218
777,218
778,218
779,218
780,218
781,218
782,218
783,217
784,217
785,216
786,216
787,216
788,216
789,217
790,218
791,219
792,219
793,219
794,219
795,218
796,218
797,218
798,218
799,218
800,218
801,218
802,219
803,219
804,219
805,219
806,220
807,220
808,220
809,220
810,220
811,221
812,221
813,222
814,222
815,222
816,221
817,221
818,220
819,220
820,220
821,219
822,218
823,217
824,217
825,216
826,216
827,216
828,216
829,216
830,216
831,217
832,217
833,218
834,218
835,218
836,219
837,219
838,219
839,220
840,220
841,220
842,220
843,219
844,219
845,218
846,218
847,218
848,218
849,218
850,218
851,218
852,219
853,219
854,219
855,219
856,219
857,219
858,219
859,219
860,219
861,219
862,219
863,219
864,220
865,220
866,221
867,221
868,221
869,221
870,221
871,221
872,221
873,221
874,221
875,221
876,220
877,220
878,219
879,218
880,217
881,218
882,218
883,219
884,219
885,219
886,219
887,219
888,218
889,218
890,219
891,219
892,220
893,221
894,221
895,222
896,222
897,222
898,221
899,220
900,220
901,220
902,220
903,221
904,221
905,221
906,221
907,221
908,220
909,218
910,218
911,217
912,218
913,219
914,219
915,219
916,219
917,218
918,218
919,218
920,218
921,219
922,220
923,221
924,222
925,221
926,221
927,220
928,219
929,219
930,219
931,219
932,220
933,220
934,221
935,221
936,221
937,221
938,221
939,221
940,221
941,221
942,221
943,221
944,221
945,221
946,221
947,220
948,220
949,220
950,219
951,218
952,217
953,216
954,216
955,216
956,215
957,215
958,216
959,216
960,217
961,217
962,218
963,218
964,218
965,219
966,219
967,219
968,220
969,220
970,220
971,220
972,218
973,216
974,216
975,215
976,215
977,216
978,216
979,216
980,216
981,216
982,215
983,215
984,215
985,216
986,216
987,216
988,216
989,216
990,216
991,216
992,216
993,215
994,216
995,216
996,216
997,215
998,215
999,215
